City_Id,City_Name,Country_Id
1547,Sabula,1
1548,Sac City,1
1549,Sageville,1
1550,Salem,1
1551,Salix,1
1552,Sanborn,1
1553,Sandyville,1
1554,Saylorville,1
1555,Scarville,1
1556,Schaller,1
1557,Schleswig,1
1558,Scranton,1
1559,Searsboro,1
1560,Sergeant Bluff,1
1561,Sexton,1
1562,Seymour,1
1563,Shambaugh,1
1564,Shannon City,1
1565,Sharpsburg,1
1566,Sheffield,1
1567,Shelby,1
1568,Sheldahl,1
1569,Sheldon,1
1570,Shell Rock,1
1571,Shellsburg,1
1572,Shenandoah,1
1573,Sherrill,1
1574,Shueyville,1
1575,Sibley,1
1576,Sidney,1
1577,Sigourney,1
1578,Silver City,1
1579,Sioux Center,1
1580,Sioux City,1
1581,Sioux Rapids,1
1582,Slater,1
1583,Sloan,1
1584,Smithland,1
1585,Soldier,1
1586,Solon,1
1587,Somers,1
1588,South Amana,1
1589,South English,1
1590,Spencer,1
1591,Spillville,1
1592,Spirit Lake,1
1593,Spragueville,1
1594,Springbrook,1
1595,Spring Hill,1
1596,Springville,1
1597,Stacyville,1
1598,Stanhope,1
1599,Stanley,1
1600,St. Ansgar,1
1601,St. Anthony,1
1602,Stanton,1
1603,Stanwood,1
1604,State Center,1
1605,St. Benedict,1
1606,St. Charles,1
1607,St. Donatus,1
1608,Steamboat Rock,1
1609,St. Joseph,1
1610,St. Lucas,1
1611,St. Marys,1
1612,Stockport,1
1613,Stockton,1
1614,St. Olaf,1
1615,Stone City,1
1616,Storm Lake,1
1617,Story City,1
1618,Stout,1
1619,St. Paul,1
1620,Stratford,1
1621,Strawberry Point,1
1622,Struble,1
1623,Stuart,1
1624,Sully,1
1625,Sumner,1
1626,Sun Valley Lake,1
1627,Superior,1
1628,Sutherland,1
1629,Swaledale,1
1630,Swan,1
1631,Swea City,1
1632,Swisher,1
1633,Tabor,1
1634,Tama,1
1635,Templeton,1
1636,Tennant,1
1637,Terril,1
1638,Thayer,1
1639,Thompson,1
1640,Thor,1
1641,Thornburg,1
1642,Thornton,1
1643,Thurman,1
1644,Tiffin,1
1645,Tingley,1
1646,Tipton,1
1647,Titonka,1
1648,Toeterville,1
1649,Toledo,1
1650,Toronto,1
1651,Traer,1
1652,Treynor,1
1653,Tripoli,1
1654,Truesdale,1
1655,Truro,1
1656,Turin,1
1657,Twin Lakes,1
1658,Udell,1
1659,Underwood,1
1660,Union,1
1661,Unionville,1
1662,University Heights,1
1663,University Park,1
1664,Urbana,1
1665,Urbandale,1
1666,Ute,1
1667,Vail,1
1668,Valeria,1
1669,Van Horne,1
1670,Van Meter,1
1671,Van Wert,1
1672,Varina,1
1673,Ventura,1
1674,Victor,1
1675,Villisca,1
1676,Vincent,1
1677,Vining,1
1678,Vinton,1
1679,Volga,1
1680,Wadena,1
1681,Wahpeton,1
1682,Walcott,1
1683,Walford,1
1684,Walker,1
1685,Wallingford,1
1686,Wall Lake,1
1687,Walnut,1
1688,Wapello,1
1689,Washburn,1
1690,Washington,1
1691,Washta,1
1692,Waterloo,1
1693,Waterville,1
1694,Watkins,1
1695,Waucoma,1
1696,Waukee,1
1697,Waukon,1
1698,Waverly,1
1699,Wayland,1
1700,Webb,1
1701,Webster,1
1702,Webster City,1
1703,Weldon,1
1704,Wellman,1
1705,Wellsburg,1
1706,Welton,1
1707,Wesley,1
1708,West Amana,1
1709,West Bend,1
1710,West Branch,1
1711,West Burlington,1
1712,West Chester,1
1713,West Des Moines,1
1714,Westfield,1
1715,Westgate,1
1716,West Liberty,1
1717,West Okoboji,1
1718,Weston,1
1719,Westphalia,1
1720,West Point,1
1721,Westside,1
1722,West Union,1
1723,Westwood,1
1724,What Cheer,1
1725,Wheatland,1
1726,Whiting,1
1727,Whittemore,1
1728,Whitten,1
1729,Willey,1
1730,Williams,1
1731,Williamsburg,1
1732,Williamson,1
1733,Wilton,1
1734,Windsor Heights,1
1735,Winfield,1
1736,Winterset,1
1737,Winthrop,1
1738,Wiota,1
1739,Woden,1
1740,Woodbine,1
1741,Woodburn,1
1742,Woodward,1
1743,Woolstock,1
1744,Worthington,1
1745,Wyoming,1
1746,Yale,1
1747,Yetter,1
1748,Yorktown,1
1749,Zearing,1
1750,Zwingle,1
