City_Id,City_Name,Country_Id
6496,Le Claire,1
6497,Ledyard,1
6498,Le Grand,1
6499,Lehigh,1
6500,Leighton,1
6501,Leland,1
6502,Le Mars,1
6503,Lenox,1
6504,Leon,1
6505,Le Roy,1
6506,Lester,1
6507,Letts,1
6508,Lewis,1
6509,Libertyville,1
6510,Lidderdale,1
6511,Lime Springs,1
6512,Lincoln,1
6513,Linden,1
6514,Lineville,1
6515,Linn Grove,1
6516,Lisbon,1
6517,Liscomb,1
6518,Little Cedar,1
6519,Little Rock,1
6520,Little Sioux,1
6521,Livermore,1
6522,Lockridge,1
6523,Logan,1
6524,Lohrville,1
6525,Lone Rock,1
6526,Lone Tree,1
6527,Long Grove,1
6528,Lorimor,1
6529,Lost Nation,1
6530,Loveland,1
6531,Lovilia,1
6532,Lowden,1
6533,Low Moor,1
6534,Luana,1
6535,Lucas,1
6536,Luther,1
6537,Lu Verne,1
6538,Luxemburg,1
6539,Luzerne,1
6540,Lynnville,1
6541,Lytton,1
6542,Macedonia,1
6543,Macksburg,1
6544,Madrid,1
6545,Magnolia,1
6546,Maharishi Vedic City,1
6547,Malcom,1
6548,Mallard,1
6549,Maloy,1
6550,Malvern,1
6551,Manchester,1
6552,Manilla,1
6553,Manly,1
6554,Manning,1
6555,Manson,1
6556,Mapleton,1
6557,Maquoketa,1
6558,Marathon,1
6559,Marble Rock,1
6560,Marcus,1
6561,Marengo,1
6562,Marion,1
6563,Marne,1
6564,Marquette,1
6565,Marshalltown,1
6566,Martelle,1
6567,Martensdale,1
6568,Martinsburg,1
6569,Marysville,1
6570,Mason City,1
6571,Masonville,1
6572,Massena,1
6573,Matlock,1
6574,Maurice,1
6575,Maxwell,1
6576,Maynard,1
6577,Maysville,1
6578,McCallsburg,1
6579,McCausland,1
6580,McClelland,1
6581,McGregor,1
6582,McIntire,1
6583,Mechanicsville,1
6584,Mediapolis,1
6585,Melbourne,1
6586,Melcher-Dallas,1
6587,Melrose,1
6588,Melvin,1
6589,Menlo,1
6590,Meriden,1
6591,Merrill,1
6592,Meservey,1
6593,Meyer,1
6594,Middle Amana,1
6595,Middletown,1
6596,Miles,1
6597,Milford,1
6598,Miller,1
6599,Millersburg,1
6600,Millerton,1
6601,Milo,1
6602,Milton,1
6603,Minburn,1
6604,Minden,1
6605,Mineola,1
6606,Mingo,1
6607,Missouri Valley,1
6608,Mitchell,1
6609,Mitchellville,1
6610,Modale,1
6611,Mona,1
6612,Mondamin,1
6613,Monmouth,1
6614,Monona,1
6615,Monroe,1
6616,Montezuma,1
6617,Monticello,1
6618,Montour,1
6619,Montrose,1
6620,Moorhead,1
6621,Moorland,1
6622,Moravia,1
6623,Morley,1
6624,Morning Sun,1
6625,Morrison,1
6626,Moulton,1
6627,Mount Auburn,1
6628,Mount Ayr,1
6629,Mount Pleasant,1
6630,Mount Sterling,1
6631,Mount Union,1
6632,Mount Vernon,1
6633,Moville,1
6634,Murray,1
6635,Muscatine,1
6636,Mystic,1
6637,Nashua,1
6638,Nemaha,1
6639,Neola,1
6640,Nevada,1
6641,New Albin,1
6642,Newell,1
6643,Newhall,1
6644,New Hampton,1
6645,New Hartford,1
6646,New Haven,1
6647,New Liberty,1
6648,New London,1
6649,New Market,1
6650,New Providence,1
6651,New Sharon,1
6652,Newton,1
6653,New Vienna,1
6654,New Virginia,1
6655,Nichols,1
6656,Nodaway,1
6657,Nora Springs,1
6658,Northboro,1
6659,North Buena Vista,1
6660,North English,1
6661,North Liberty,1
6662,North Washington,1
6663,Northwood,1
6664,Norwalk,1
6665,Norway,1
6666,Numa,1
6667,Oakland,1
6668,Oakland Acres,1
6669,Oakville,1
6670,Ocheyedan,1
6671,Odebolt,1
6672,Oelwein,1
6673,Ogden,1
